first_name,last_name,email,phone,date_of_birth,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Sean,Webb,suzanne42@example.com,+1-572-464-8939x5113,1997-05-17,Dominican Republic,2021-11-01,2024-10-16 02:27:53,38.20528917565937,42986.58257685331,Bronze,Clothing,False,False
Timothy,Jennings,lawsondaniel@example.net,001-846-339-7830x49844,1984-02-11,Isle of Man,2022-12-16,2025-07-27 02:34:24,77.6178021607173,37762.55807863221,Bronze,Clothing,True,False
Brandon,Smith,jkoch@example.net,644-646-5465,1980-02-02,Turkmenistan,2024-10-02,2025-03-22 00:11:30,71.63813678520873,13434.121904823758,Silver,Automotive,False,False
Rachel,Burns,vfigueroa@example.net,491-223-0939x018,1976-04-28,Montenegro,2022-07-08,2025-01-31 04:00:25,67.40483404753088,9717.682126142057,Bronze,Clothing,False,True
Mary,Thompson,christopherjones@example.com,+1-797-813-7769x8641,1979-06-11,Pakistan,2021-03-04,2025-03-25 19:26:52,60.000399012941195,45041.600562162,Gold,Clothing,False,False
Kelly,Dominguez,darrell89@example.com,823-539-9383x143,1945-01-26,Senegal,2023-11-13,2025-04-24 02:12:20,47.56774468736386,52.72841994045859,Bronze,Food & Beverage,True,False
Kristen,Perez,hhenry@example.com,6713885433,1964-01-03,Paraguay,2025-01-11,2025-08-05 21:01:34,60.24847291627464,25110.573778420836,Platinum,Sports,False,False
Anthony,Valencia,hannah36@example.net,(998)960-4543x534,1994-12-08,Pakistan,2025-05-09,2025-02-17 01:31:32,90.17458356311792,33647.61605003234,Gold,Clothing,True,True
Sheila,Stewart,cheryl70@example.net,2356444818,1996-03-21,New Caledonia,2021-03-06,2024-12-04 19:48:46,8.381616274874817,38593.001571934175,Bronze,Sports,False,False
George,Thomas,careynicholas@example.org,+1-541-966-6354x30873,1960-10-20,Zimbabwe,2023-03-27,2024-11-23 13:13:36,63.1402184856993,8453.962251339604,Bronze,Home & Garden,True,False
April,Daniels,jonathon88@example.org,(962)407-0743,1974-01-27,Venezuela,2024-10-15,2025-05-18 10:17:16,75.61209124146045,6448.629216988561,Gold,Electronics,True,True
Ralph,Williams,fullerbenjamin@example.net,7584606377,1997-04-07,Zimbabwe,2024-12-30,2025-05-07 01:05:30,70.04462633946477,21586.584323415867,Bronze,Food & Beverage,False,True
Tracy,Fisher,tonyaguilar@example.org,(426)684-3685x0726,2003-06-12,Georgia,2023-08-19,2025-08-29 21:07:49,51.40398972652419,11601.996240421231,Silver,Clothing,False,False
Michael,Adams,bjordan@example.com,373.965.5588x32854,1992-07-06,Western Sahara,2021-06-04,2024-12-26 23:57:05,68.17870707451016,48631.82107588281,Bronze,Beauty,False,False
Jonathan,Bray,ronald84@example.net,+1-434-233-6059,1987-06-20,Isle of Man,2025-06-01,2025-01-11 02:07:57,78.93612160599585,10465.827055501082,Silver,Home & Garden,True,False
Patricia,Morgan,bonnieholden@example.net,716.461.4132x03696,1996-02-09,Serbia,2025-05-17,2025-02-16 13:02:29,66.5742419460345,3165.990098468613,Bronze,Sports,False,True
Donald,Williams,yburton@example.org,+1-879-601-1467,2005-06-18,Ethiopia,2021-02-03,2024-12-22 00:28:52,71.41869802894892,27724.117482261776,Gold,Food & Beverage,True,False
Melissa,Potter,lynnlawson@example.org,(308)517-0703,1985-03-18,Norfolk Island,2024-03-21,2025-01-02 22:51:30,80.68923827983744,35723.08977893812,Bronze,Automotive,True,True
Charles,Cantu,fieldsrachel@example.org,001-476-819-0085x00065,1959-02-14,Netherlands,2025-01-09,2025-02-08 02:14:39,96.2152233860893,5130.305915077432,Bronze,Food & Beverage,False,False
Jasmine,Day,deborahcarter@example.org,+1-868-386-1180x7154,1965-03-19,Pakistan,2024-11-04,2024-10-31 11:25:05,11.260645066983955,25865.888641614856,Platinum,Beauty,False,True
Autumn,Rogers,ihughes@example.org,923.506.5538,1964-02-20,Belize,2021-05-30,2025-03-08 03:10:40,29.123422317623138,42774.8047290311,Bronze,Food & Beverage,False,False
Melissa,Short,amandacurtis@example.com,666-476-6660x190,1962-04-02,Saint Pierre and Miquelon,2022-01-23,2024-09-27 12:23:26,14.697706120462357,40343.81487169611,Silver,Electronics,True,False
Mary,Bond,vdonaldson@example.net,536-571-5930x6393,1994-11-29,Bermuda,2024-02-19,2025-05-27 12:21:31,52.26854185530283,18275.55091779623,Bronze,Automotive,False,False
Patricia,Turner,pricejill@example.com,285.845.1357x69152,1982-06-10,Belize,2022-10-07,2025-09-15 05:12:51,89.00722103308618,35209.493315542095,Silver,Home & Garden,True,True
Sharon,Ballard,dustingomez@example.net,544-956-1895,1986-09-29,Montserrat,2021-02-11,2025-01-06 12:37:39,100.13049719523295,16171.415140935229,Platinum,Food & Beverage,False,False
Ronald,Beck,tamarajohnson@example.org,3675057995,1971-11-23,Grenada,2020-11-27,2024-11-25 06:33:57,97.71139320616882,19920.20282200848,Silver,Books,False,False
Danielle,Watkins,lisa86@example.org,962.662.7087,1976-12-05,Sierra Leone,2021-09-25,2024-09-30 08:37:12,35.19200709760885,20140.602030047852,Bronze,Beauty,False,False
Ashley,Ward,perezmichael@example.com,(718)520-5139,1953-09-06,Tuvalu,2021-07-19,2025-03-29 16:57:08,64.14459810596269,51546.92464173634,Platinum,Beauty,False,False
Anna,Jones,clopez@example.com,001-850-412-4634x0763,1984-03-02,United States Minor Outlying Islands,2024-11-04,2025-08-26 07:19:53,27.892310795744006,38925.37351203616,Gold,Books,False,False
Stephanie,Hansen,jennifer38@example.net,924-568-5545x441,1994-11-02,United Kingdom,2021-08-26,2024-11-01 01:03:52,30.240539950738984,33876.551485658034,Silver,Sports,True,False
April,Johnston,colonkimberly@example.org,(730)551-4859x4030,1967-03-07,Armenia,2023-03-09,2025-01-28 18:20:48,43.80854418311788,12507.121435250747,Platinum,Sports,False,True
William,Salas,daniel22@example.com,(882)549-4328,1983-09-23,Indonesia,2021-05-06,2025-05-05 11:52:39,43.506556357930855,25675.90835149603,Gold,Books,True,True
Douglas,Arellano,michaelorozco@example.com,+1-527-899-4597x50919,1996-09-19,Christmas Island,2024-02-29,2024-11-25 03:59:43,98.04081064855067,37953.80916004415,Silver,Food & Beverage,True,False
Victoria,Wells,cummingstheresa@example.net,(447)616-2212x07572,1987-02-20,Turkmenistan,2025-05-30,2024-12-21 07:15:24,33.08791872545791,45150.03641311062,Bronze,Home & Garden,True,True
Arthur,Webb,stephanie27@example.net,875.713.3341x022,1967-04-19,Aruba,2024-04-07,2025-05-23 08:16:18,47.40081987537371,27882.433214090073,Silver,Sports,False,True
Donald,Cline,anthony34@example.org,(606)268-4116,1995-05-18,Cape Verde,2022-06-01,2025-04-08 00:10:01,26.548934125399036,9293.435304145774,Silver,Electronics,True,True
Billy,Joyce,nosborn@example.net,755-560-7241,1977-12-15,Mauritius,2021-04-25,2025-09-12 14:37:38,76.95047832885746,17270.101469596437,Platinum,Books,False,False
Frederick,Collins,john80@example.com,5374901124,2007-05-07,Barbados,2023-11-08,2025-08-09 06:42:44,75.1660959834358,32456.750694998107,Silver,Home & Garden,False,True
Taylor,Delacruz,krobbins@example.net,663.530.7163x26008,1968-08-28,Rwanda,2022-11-23,2024-10-30 00:17:35,58.35117568390605,40472.53294591277,Platinum,Automotive,True,True
Brent,Mosley,wcox@example.org,(603)320-9316x368,1984-06-17,Japan,2025-02-24,2025-01-22 06:58:13,14.40533680400103,3171.758935144883,Gold,Sports,False,True
Richard,Mendoza,nicoleknight@example.com,(909)689-3415,1950-06-13,Malawi,2020-11-10,2025-02-21 12:36:15,80.18934035149323,43796.80576387379,Platinum,Automotive,True,True
Madison,Butler,lisawaters@example.org,+1-382-232-4963x55316,1967-06-18,Pakistan,2021-01-05,2025-01-22 20:42:20,41.43859676761172,15978.225529396208,Gold,Food & Beverage,False,True
Jody,Mcconnell,barnesjames@example.com,+1-714-225-4351x6894,1948-12-13,French Southern Territories,2022-05-15,2024-11-28 12:25:24,63.116138285036186,47915.62938556352,Gold,Beauty,True,False
Alan,Hoffman,lauriedavis@example.com,265-233-6076x321,1985-12-24,Saint Martin,2024-03-29,2025-07-14 02:30:13,40.55236298626567,43713.6589759956,Bronze,Books,True,False
Christian,Madden,ericawalton@example.net,664.319.4841x9906,1948-11-03,Colombia,2025-04-15,2025-02-24 02:19:27,41.94777609274893,21309.18509332182,Bronze,Beauty,True,True
Jeremy,Scott,oshelton@example.net,(581)846-4816x1924,1994-01-31,Cayman Islands,2022-02-20,2025-01-04 20:48:59,92.37490023311582,46052.51686679613,Silver,Books,True,True
Edward,Holland,warnersamuel@example.com,601.664.1667,1984-04-22,Moldova,2023-07-30,2024-10-29 18:21:15,31.595403996648553,32944.73310703736,Gold,Books,True,True
Laura,Wood,horndavid@example.com,(400)930-3809,1956-07-10,Denmark,2022-04-23,2025-05-22 14:20:05,45.88642951633513,6364.6707378572955,Bronze,Food & Beverage,False,True
Nicholas,Kelly,william72@example.org,+1-542-653-3184x1081,1957-10-28,Argentina,2024-02-01,2025-05-21 22:28:17,39.269137413447694,42829.38725004423,Bronze,Electronics,True,False
Joshua,Farrell,robertsjessica@example.com,+1-445-745-2257x983,1959-07-09,Bahamas,2022-01-17,2025-07-18 19:36:02,30.121147224241113,10895.566289789873,Silver,Home & Garden,True,False
Sergio,Lynch,umartinez@example.net,001-457-448-9967,2005-08-17,Senegal,2022-12-12,2025-07-31 05:16:29,48.54819691335805,26053.13673181187,Silver,Food & Beverage,True,False
Grace,Zhang,gmorris@example.com,001-326-281-5956x57763,1960-01-24,Benin,2024-11-22,2025-01-11 13:55:45,27.32863190856096,21497.48860815028,Silver,Automotive,True,False
Patricia,Patel,evansbruce@example.net,+1-607-236-9202x8584,1996-12-20,Isle of Man,2025-03-12,2024-11-13 05:59:02,18.386787636819754,19318.63496583477,Silver,Clothing,False,False
Ruben,Estes,meghanmanning@example.org,335-909-6045x74726,1972-09-02,Congo,2023-08-10,2024-09-29 09:55:38,11.68352381219058,6954.611780014195,Gold,Electronics,True,True
Mark,Johnson,nicholas28@example.com,755.717.9089,1960-10-21,Timor-Leste,2021-02-02,2025-05-17 11:44:21,8.547629513946793,35970.97093831824,Platinum,Sports,True,True
John,Bailey,contrerascarla@example.com,(496)253-8372x934,1995-01-03,Uganda,2022-04-23,2025-01-18 01:45:35,53.904022201989385,5044.600142056019,Silver,Sports,False,False
Sheryl,Williams,vcastillo@example.net,001-620-752-8174,1949-10-03,Saint Lucia,2021-08-14,2024-11-04 08:44:57,98.20648785106225,8078.30540655257,Bronze,Electronics,False,True
Ronald,Short,iscott@example.net,327-710-3203,1946-04-13,Mozambique,2023-01-14,2025-03-16 18:18:35,69.42306531559302,3954.0362037554987,Bronze,Clothing,True,True
Heather,Li,shelia54@example.org,584-539-2923x5238,1990-02-03,Burundi,2023-01-13,2025-04-05 09:48:31,77.90239730967654,20845.154297205034,Bronze,Beauty,True,False
Mary,Parsons,masonaaron@example.org,2488102580,1997-06-30,Georgia,2020-11-11,2025-02-09 09:09:17,74.39457782600893,2916.9407458234787,Gold,Clothing,False,True
Shelby,Reynolds,jacksonmichaela@example.net,995-659-6727,1950-03-05,Anguilla,2022-07-08,2025-06-04 11:05:18,29.820866402699327,7332.5396087490935,Bronze,Clothing,False,True
Lisa,Jensen,jimenezemily@example.com,(644)757-9509,1958-12-07,Madagascar,2025-06-14,2025-01-26 11:38:59,60.41014575153261,4693.422209745877,Gold,Electronics,True,True
Dakota,Hernandez,sarah19@example.com,+1-336-695-1030x4116,1961-05-25,Panama,2021-07-07,2025-06-04 08:27:39,12.939115211892691,45466.77321900847,Bronze,Home & Garden,False,False
Jane,Gonzalez,melissaramirez@example.net,528-843-5918x4043,2004-05-18,Central African Republic,2023-05-25,2025-04-12 08:52:59,58.96946011871164,-381.55645321773125,Gold,Beauty,False,False
Brandi,Morales,deborah68@example.org,9285494615,1971-06-23,El Salvador,2021-04-02,2025-03-30 04:18:33,58.08571503901125,14582.29565861342,Gold,Beauty,True,True
Luis,Vega,tsmith@example.com,+1-471-796-7791x341,1950-04-10,Djibouti,2021-07-07,2025-04-11 19:29:09,81.2194529326023,38161.13098810846,Bronze,Sports,True,True
Robert,Novak,samanthamurphy@example.net,+1-545-340-5881x6607,1988-08-23,Mexico,2022-08-11,2025-05-31 14:18:10,28.73812092305183,4398.707116698271,Silver,Clothing,False,False
Christopher,Moreno,jacktate@example.org,438-556-8399x69037,1961-10-23,Gambia,2025-02-27,2025-07-07 13:07:53,26.559898088772044,21848.65143680661,Gold,Beauty,True,False
Cynthia,Brown,harveytami@example.net,+1-537-664-5840,1959-09-13,Pitcairn Islands,2024-03-15,2024-09-21 23:38:37,83.6307795488608,30212.050107192368,Silver,Electronics,True,False
Lance,Harris,michaelmonroe@example.org,+1-410-908-7628x1183,1981-04-02,Dominican Republic,2021-12-10,2025-01-31 15:34:06,81.65307290622829,23737.359076434957,Bronze,Sports,False,False
Jerry,Chase,francolisa@example.com,420.636.3343x1549,1998-06-15,Barbados,2025-07-27,2025-06-10 01:45:36,38.377766993618735,36935.65551306197,Bronze,Beauty,True,False
Hector,Jacobson,williamsmichael@example.net,+1-476-722-6978x81811,1970-09-13,Peru,2021-11-13,2025-08-23 19:18:38,9.486880884213905,41492.52715313152,Gold,Beauty,True,False
Theresa,Fields,seth30@example.com,+1-436-460-6841x06089,1952-09-14,Hungary,2025-02-07,2024-12-31 22:24:04,9.680694629633557,25210.849683434524,Gold,Home & Garden,False,False
Michelle,Mann,fieldschristine@example.net,594.480.6490x598,1985-03-10,Panama,2021-08-15,2025-01-06 17:38:08,71.43862522395062,11539.317652190148,Bronze,Sports,True,False
Chris,Hardin,johngrant@example.com,001-373-735-9137x7897,1986-09-12,Congo,2025-07-23,2025-08-15 15:27:53,16.329613199586618,8199.654267379696,Bronze,Home & Garden,True,False
Casey,Calhoun,garyvazquez@example.org,7513395428,1951-04-26,Ghana,2023-12-31,2025-08-25 00:01:36,64.44371777979264,42071.106515254425,Bronze,Sports,True,True
Timothy,Casey,meghanmedina@example.net,451-291-6642,1970-01-17,Monaco,2022-06-03,2025-09-13 23:47:26,56.96159880251306,10178.397275527994,Silver,Electronics,True,True
Cassandra,Andrews,bernardarmstrong@example.org,334.438.1065x984,1972-04-19,Israel,2024-09-03,2025-08-19 12:07:39,35.91883456448512,3881.363356039281,Silver,Sports,False,False
Laura,Daniels,hoffmanheidi@example.net,415-657-1031,1986-01-01,Monaco,2024-10-03,2025-07-16 14:45:36,97.5452307351065,49515.63594637836,Gold,Beauty,False,False
Shelly,Richardson,caseyandrea@example.com,864-966-1020x0643,1991-02-25,Burkina Faso,2023-12-23,2025-05-03 07:24:26,49.81284699136938,37586.32772926457,Silver,Clothing,True,True
Tamara,Sanchez,crystalking@example.org,291.613.3978,1956-11-12,India,2021-01-24,2024-12-15 07:17:01,54.64536414283651,21926.89367108677,Bronze,Books,True,False
Cheryl,Perkins,hquinn@example.com,+1-774-342-4077x92813,2006-09-03,Congo,2021-04-29,2025-06-09 09:34:51,85.32232214192102,31284.957373698184,Silver,Food & Beverage,False,True
Cristian,Fox,rollinsjennifer@example.net,(302)589-1076x2665,1952-02-07,Lithuania,2023-11-18,2025-03-04 21:59:24,20.972973490843327,5718.976933358333,Platinum,Sports,True,True
Devin,Romero,tonya60@example.com,372.725.5040x42606,1981-11-05,Nepal,2025-02-02,2025-03-12 10:01:16,55.00146815573081,15470.405530372778,Gold,Automotive,False,True
John,Ford,joan37@example.net,(891)240-9593,1984-08-11,Barbados,2024-10-31,2025-03-08 18:21:35,48.47135856461797,7995.612939689017,Gold,Sports,True,False
Erika,Bryan,lilouis@example.org,+1-886-963-0881x562,1984-10-19,Sweden,2023-12-19,2025-03-05 06:23:30,12.975214865987361,29940.92604273739,Platinum,Automotive,False,False
Tiffany,Murphy,patelsamuel@example.org,(752)848-8055,1967-02-08,Bolivia,2023-04-18,2025-07-26 06:20:20,100.23588620939476,12727.269102712671,Platinum,Automotive,False,True
Karen,Shaw,joseph26@example.org,9389393384,2002-12-21,Slovenia,2023-02-05,2025-05-27 04:11:17,43.01615219149418,3569.7956697375002,Bronze,Books,True,True
Wayne,Leonard,rachelpena@example.com,7722785654,1982-06-22,Switzerland,2024-05-14,2025-02-17 05:45:41,41.34856443556179,33366.90367562559,Bronze,Automotive,False,False
Billy,Rivera,evansdawn@example.net,(846)579-0937,1972-07-07,Norfolk Island,2024-09-24,2024-11-22 14:06:24,28.473667801040154,12689.888715883584,Silver,Electronics,False,False
Kathleen,Mcdaniel,phillipdavis@example.com,+1-776-873-1230x9447,1989-12-31,Benin,2021-06-21,2025-07-06 12:05:14,-1.354562108039925,38998.783416678576,Gold,Food & Beverage,False,True
Lydia,Larsen,woodchristopher@example.net,001-468-372-1594x490,1984-03-01,Holy See (Vatican City State),2023-08-19,2024-12-20 13:26:40,70.15652048419756,1639.1986384497268,Silver,Beauty,False,False
Alexander,Grant,adavis@example.com,+1-233-450-6760x948,1980-07-18,Costa Rica,2022-08-10,2024-10-08 10:52:16,30.46158021864669,32854.28642488658,Platinum,Automotive,False,True
Eric,Liu,laurie60@example.net,+1-734-815-2562x3512,1988-01-10,Angola,2024-02-20,2024-10-19 20:21:52,82.64877233817458,1989.9409679390246,Bronze,Books,False,False
Amanda,Banks,raymondvaughn@example.com,001-636-554-6022x104,1955-04-15,Armenia,2022-03-02,2025-06-21 09:18:14,28.588694148664725,14797.625829364546,Platinum,Clothing,True,False
Carol,Young,kristine14@example.com,509.868.1864,2005-12-06,Sri Lanka,2022-03-30,2025-06-01 06:01:48,57.79995076236767,14294.800657134028,Silver,Electronics,False,True
Rebecca,Olson,rebecca99@example.net,+1-561-761-3346,1961-08-13,Croatia,2020-12-31,2025-05-05 00:51:13,47.02093045932687,20640.470261305763,Platinum,Sports,True,False
Stephanie,Reyes,latoyacalderon@example.com,372.955.8467x144,1966-03-29,Saint Kitts and Nevis,2021-04-23,2025-05-05 13:00:08,56.62442972447538,39272.42401130939,Silver,Electronics,True,True
Jeffrey,Jacobson,laurasaunders@example.com,001-970-506-5204x02955,1984-10-11,Northern Mariana Islands,2021-05-29,2024-10-15 02:01:48,82.82010487677044,32791.801181994815,Gold,Home & Garden,False,True
Brett,Orozco,tkim@example.com,+1-488-462-2340x7442,1988-11-26,United Arab Emirates,2022-11-11,2024-09-19 01:27:29,55.355528524605255,38988.54643942823,Bronze,Beauty,True,False
Taylor,Harrington,levistephens@example.net,987-957-1263,1983-01-24,Cocos (Keeling) Islands,2020-11-21,2024-12-17 01:21:11,37.54475691322979,6950.381556810725,Bronze,Home & Garden,False,True
David,Griffin,branchgregory@example.com,790.849.5588x5096,1981-07-03,Sudan,2024-02-22,2025-02-06 12:55:06,30.403819937983496,23773.651139511876,Gold,Clothing,True,False
Samuel,Morgan,melissa84@example.net,266-852-9576x5089,1947-06-29,Belgium,2021-08-02,2025-06-18 23:24:51,60.92563956911383,1697.4899878564677,Platinum,Home & Garden,True,False
Carol,Logan,ricardogarcia@example.com,829.682.9212,1982-06-22,Ethiopia,2022-06-17,2025-06-23 03:52:10,66.79306229081226,38416.149274119736,Gold,Automotive,False,True
Timothy,Murphy,harmonjill@example.com,8988007461,2002-04-03,Angola,2024-12-08,2025-02-16 12:27:16,11.830945813877044,21674.923990181233,Gold,Beauty,True,False
Vernon,Shaw,ocordova@example.net,841.823.2064,2007-07-25,Mongolia,2020-11-26,2024-09-19 16:55:09,91.6765781971832,1192.6084253498543,Platinum,Automotive,True,True
Benjamin,Rodriguez,mike20@example.net,001-240-509-9929,1967-04-17,Portugal,2021-06-26,2024-10-16 09:38:24,74.71354394522297,14302.700247086783,Silver,Home & Garden,True,False
Ryan,Brown,lhernandez@example.com,(961)642-7932x57907,1982-05-30,Armenia,2021-05-10,2024-11-01 14:22:52,73.57012348693443,10508.579240922863,Silver,Books,False,True
Anthony,Mcknight,martinezwalter@example.net,273.291.0267x769,1963-05-26,Portugal,2022-03-23,2025-01-13 18:47:42,83.82910315716023,4690.722365299066,Silver,Clothing,False,False
Debra,Palmer,rosechristopher@example.net,+1-205-810-6648,2004-08-09,Kazakhstan,2024-05-10,2025-01-14 09:59:59,60.05056448902216,42426.484824885134,Gold,Food & Beverage,False,False
Christopher,Rojas,mwalker@example.com,8303985959,1997-05-03,Gibraltar,2022-02-01,2024-11-28 18:13:34,23.31970293905061,13771.001510849988,Gold,Food & Beverage,False,False
Henry,Hale,jacksonnathaniel@example.net,(870)748-6676,1992-02-10,Grenada,2022-01-24,2025-07-04 14:23:02,53.48013851388564,43003.96997305777,Gold,Clothing,False,False
Julie,Richardson,nflores@example.net,532-245-1946,1976-11-17,Guernsey,2025-07-04,2025-02-01 22:30:32,92.57379558462593,37999.53346963876,Gold,Beauty,True,False
Victor,Carter,juanjohnson@example.com,658-905-4195x284,1947-04-01,Saint Helena,2025-07-13,2025-05-18 11:34:38,22.57798129116808,4378.628195092373,Gold,Clothing,False,True
Keith,Johnson,veronicagraham@example.com,3246734165,1984-09-24,Mozambique,2022-03-27,2024-10-19 02:46:56,0.31924885059760677,11715.812101958058,Silver,Food & Beverage,True,False
Colleen,Ramirez,rojasmelanie@example.com,001-811-505-9866x4734,1970-06-19,Myanmar,2020-11-28,2024-09-22 13:09:08,42.51388520047446,10704.598662484548,Silver,Clothing,False,False
Mary,Garcia,williamsheather@example.com,240-916-1482,1973-04-14,Turkey,2025-06-19,2025-06-29 22:12:48,33.44430105169042,9060.066017050049,Gold,Electronics,True,False
Javier,Moore,laurentorres@example.org,+1-758-997-6243x251,1969-12-23,Sweden,2023-09-04,2024-12-20 18:34:39,81.33029308665762,39417.08482361145,Gold,Clothing,True,False
Justin,Ingram,michaelvasquez@example.com,2256535446,1990-08-01,Iceland,2021-04-27,2024-10-16 18:46:57,56.74987314675504,52259.96966716633,Platinum,Sports,True,False
Jason,Contreras,wrightdiamond@example.com,(716)337-6390x24624,1965-04-01,Monaco,2024-05-25,2024-11-05 16:19:18,4.553212147238789,40932.784654671545,Bronze,Clothing,False,True
Alex,Fleming,wesley40@example.org,385-483-1860x87290,1964-05-28,Peru,2022-08-13,2024-11-29 03:30:14,61.01105998311904,8528.436826822755,Gold,Food & Beverage,False,False
Joshua,Horn,tommylopez@example.com,(341)945-8001x43289,1995-09-18,Lao People's Democratic Republic,2021-04-22,2024-09-20 07:37:11,54.024770573826665,23534.94148165071,Silver,Beauty,False,True
Kristen,Jordan,candice77@example.com,(501)453-4619x7082,1967-10-29,Palau,2024-11-05,2024-12-26 07:40:02,79.80378192998768,10544.040310250886,Silver,Food & Beverage,False,False
Benjamin,Walker,lopeztimothy@example.com,592-460-8581x49209,1968-01-03,Dominica,2021-11-16,2025-05-08 00:51:57,74.26970928192004,27668.566207776777,Bronze,Home & Garden,True,False
Michelle,Hatfield,kevin67@example.org,935.398.3317x08556,1976-03-10,Cyprus,2023-05-04,2025-06-29 12:43:08,61.906846027533604,2125.7155278347227,Platinum,Electronics,True,False
Wendy,Thornton,myersjoshua@example.com,392.463.2874x27653,1963-09-21,United States Minor Outlying Islands,2023-06-29,2025-07-05 11:01:49,85.49484205825568,-340.86243974079593,Gold,Beauty,False,True
John,West,hendersoncharles@example.com,399-986-9251x94049,1970-10-31,Belize,2021-12-27,2025-04-28 02:45:45,65.4863890576168,-1086.968839724328,Gold,Automotive,True,True
Dana,Cruz,christystone@example.com,+1-286-463-4864,2001-03-12,Jordan,2024-10-04,2025-01-29 05:29:23,89.96485410908018,40223.54462792467,Platinum,Clothing,False,True
Teresa,Gill,joshua06@example.net,001-439-738-2150x7258,1958-07-12,Venezuela,2023-01-04,2024-11-29 22:53:38,49.633032359941325,2216.2364043309076,Platinum,Beauty,False,False
Sheila,Sawyer,garciakeith@example.net,001-801-780-2096x971,1986-01-02,Botswana,2023-06-08,2025-06-26 14:25:27,60.851628760228714,10581.422884473395,Bronze,Electronics,True,True
Austin,Travis,michael11@example.org,234-205-3355,1982-03-26,Andorra,2023-04-12,2025-06-25 21:01:24,43.091058571503474,2677.594688472465,Gold,Electronics,True,True
Christine,Gardner,david75@example.com,226.316.3766,1952-06-20,Iceland,2024-02-18,2025-02-27 04:03:54,11.58684789858288,49435.693267559654,Silver,Books,False,True
Wendy,Daniels,richardwilliams@example.org,7017003200,1990-08-29,Grenada,2020-11-18,2025-07-05 17:08:07,62.8874010358897,47111.01948525407,Silver,Books,True,False
Lauren,Johnson,amanda43@example.net,+1-667-391-9386,1949-12-16,Cocos (Keeling) Islands,2022-02-14,2025-04-08 11:12:43,74.34218726384266,32442.250748048435,Gold,Clothing,True,False
Vincent,Valentine,jenna07@example.com,5263646879,2005-08-30,Morocco,2024-11-08,2024-11-25 14:47:30,29.83712824354399,30654.689243546803,Gold,Food & Beverage,False,False
Andrew,Warner,shannonbeard@example.com,898-231-7546x550,1949-01-12,Saint Vincent and the Grenadines,2020-11-28,2025-01-23 11:41:52,7.260323745578517,6307.027562118905,Gold,Electronics,True,True
Austin,Gordon,jennifertyler@example.com,+1-299-271-1752,1963-09-18,Germany,2023-05-13,2024-11-07 13:15:49,13.482637586617072,46662.856554574624,Silver,Books,False,False
Margaret,Summers,alexiswebb@example.net,+1-323-838-1352x887,1957-06-20,French Guiana,2023-03-14,2025-04-28 04:25:49,48.952181374903056,3349.3019238612433,Platinum,Books,False,True
Rita,Jones,lisahughes@example.org,535-860-0524x4321,1983-05-10,Paraguay,2024-03-26,2025-04-17 15:47:05,86.85697920401492,12829.450806324263,Gold,Electronics,True,True
Robert,Smith,dustin22@example.com,477.995.8300,1962-06-03,Vanuatu,2022-02-18,2025-01-26 10:31:54,28.416677628040482,17155.947651659473,Bronze,Home & Garden,True,False
Kristopher,Pineda,tammyjohnson@example.com,(433)565-0900,1965-03-22,Maldives,2022-12-27,2025-08-30 03:04:33,6.140799338181623,3064.535617327806,Gold,Sports,True,False
Shawn,Davis,hschultz@example.net,001-879-833-6923,2003-02-16,Tajikistan,2025-04-28,2025-03-15 16:28:36,78.72969805695017,1863.5913571154597,Bronze,Beauty,False,False
John,Ellison,lisa60@example.org,9723716924,1954-03-21,Uganda,2025-04-05,2024-10-01 10:42:42,84.8780894841918,36072.259547823975,Platinum,Beauty,False,False
David,Mcdaniel,justin18@example.net,406-762-2445x3606,1983-07-19,Greece,2021-08-02,2025-07-13 16:37:19,80.90569771971863,43786.098333675975,Gold,Home & Garden,True,False
Todd,Campbell,urobinson@example.org,001-771-638-3888x818,1972-09-17,Korea,2024-07-02,2025-05-30 20:25:21,41.06206675257956,7.404030587227226,Silver,Books,True,True
Tammy,Simmons,schan@example.net,7075127882,1964-08-11,Albania,2021-06-08,2025-01-08 00:40:41,67.03439997529982,33283.71215527285,Platinum,Sports,True,False
Theresa,Evans,melissa48@example.net,001-573-611-9567x6915,1971-03-02,Lao People's Democratic Republic,2021-11-14,2025-03-17 16:01:56,58.54455787139656,30548.61261856154,Gold,Electronics,False,True
David,Brown,taylorkeith@example.com,501.578.7686,1955-12-12,Saint Barthelemy,2023-04-08,2025-02-08 22:56:16,14.935516722969272,46635.55695711397,Platinum,Home & Garden,True,False
Anthony,Zhang,amandasharp@example.com,(662)382-5737,1959-08-17,Cote d'Ivoire,2024-10-20,2024-10-21 05:10:11,42.48785273723246,44212.33676305423,Bronze,Electronics,False,True
Nicholas,Castro,graykevin@example.com,+1-438-588-2341x254,1967-07-26,Jamaica,2021-05-03,2025-02-17 01:45:41,13.39043018535784,28961.933121145965,Platinum,Sports,False,True
Eduardo,Johnson,lori94@example.org,(381)677-8325x824,1980-09-02,Vanuatu,2022-07-04,2025-06-24 13:38:02,44.6252785001596,10466.518233471275,Platinum,Beauty,True,False
