first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Audrey,Ramirez,christinedelacruz@example.net,001-446-722-5932x556,1967-03-18,"89287 Walker Villages Suite 606
East Jeffery, OK 35750",Debbiefurt,New York,51471,Bolivia,2024-01-08,2025-04-27 10:07:02,24.210832807604397,48855.98853702408,Gold,Electronics,False,False
Lisa,Smith,michellemoore@example.org,(874)742-2009,1969-09-10,"02523 Jennifer Coves
Benjaminhaven, OR 05449",Susanbury,Utah,72674,India,2020-12-26,2025-09-15 03:01:01,100.67802780499868,11319.826566577158,Gold,Books,False,True
Erik,Golden,timothycollier@example.org,+1-978-790-6426,1972-07-16,"PSC 9588, Box 6028
APO AA 31456",Christopherside,Wyoming,40998,Bangladesh,2020-10-20,2025-06-24 10:00:14,87.80568959618745,37503.5002295871,Gold,Books,False,True
Juan,Mays,matthewguerrero@example.net,952-380-1411x659,1949-11-29,"80050 Morgan Avenue Apt. 047
Jenniferberg, WV 67613",West Andrew,Colorado,10128,Pakistan,2023-04-08,2025-06-19 02:52:01,77.59255446158954,22267.04363729348,Platinum,Beauty,True,True
Dawn,Berry,mcdonaldchristopher@example.com,+1-885-405-2992x8080,2001-01-26,"700 Kristin Crest
North Richard, NH 07987",Reyesview,South Dakota,77671,Mexico,2021-09-12,2025-01-23 05:52:46,52.057286583736285,45862.649988326186,Platinum,Clothing,True,False
Colin,Watson,ldennis@example.net,515-787-6798x2927,1999-10-05,"5226 Cannon Stravenue
Castilloburgh, LA 16706",Johntown,New York,46989,New Caledonia,2020-09-20,2025-02-10 13:42:23,93.42507495813106,22925.823726469738,Gold,Automotive,True,False
Kimberly,Tyler,kelly55@example.org,001-917-417-7963x475,1977-02-27,"6489 Robinson Key
West Melindamouth, UT 96105",Floresville,Indiana,35047,United States of America,2021-05-14,2025-07-12 04:47:40,75.91268504098026,13992.261873304473,Gold,Beauty,True,True
Nicole,Cooper,vaughanlisa@example.com,340.779.8367,1997-06-27,"62296 Long Center
Lake Kelsey, MP 89252",Jessicahaven,Michigan,20248,Gambia,2021-09-25,2025-07-25 07:16:28,26.64383440283158,41667.80620606128,Platinum,Automotive,True,False
Jennifer,Cunningham,shaley@example.com,(821)950-0053,1991-12-15,"95014 Bell Mountains
South Elizabeth, PA 05420",New Troyfurt,Wyoming,71129,Anguilla,2023-06-30,2024-12-22 13:03:45,94.98779667487929,914.6723362084499,Gold,Food & Beverage,False,True
James,Benjamin,marshallcharles@example.org,983.648.9454x3469,1981-06-18,"27513 Cody Stravenue
Lake Troytown, GA 31485",Port Tracey,Maine,63282,Namibia,2023-02-26,2025-05-02 16:02:35,70.37770110828984,15989.704117266474,Gold,Beauty,False,False
Jennifer,Gutierrez,osanchez@example.org,860-639-2259x20377,1955-12-09,"7735 Swanson Park Suite 422
Hunterville, MD 85416",Port Bobby,Oregon,02646,Fiji,2025-06-17,2025-04-17 12:35:07,52.31132750971907,33912.1402279236,Platinum,Clothing,False,True
Suzanne,Benson,curtismorrison@example.com,237.464.6051x307,1963-04-05,"12015 Martinez Views Apt. 590
Jonathanbury, AK 55460",New Chad,Hawaii,94713,Brunei Darussalam,2024-12-06,2025-02-17 05:14:49,15.32040365306603,29314.510962911805,Silver,Sports,True,False
Patricia,Bridges,garciaderek@example.net,988-901-3923x15479,1958-01-21,"19458 Chloe Dam Suite 996
Brandiberg, IL 76416",Howardburgh,Colorado,45091,Malaysia,2023-07-09,2024-10-10 08:06:04,47.55679938681818,26852.945941472793,Gold,Electronics,True,True
Nathaniel,Stanton,eric01@example.com,(202)990-3427,1961-10-11,"634 Debra Oval
Stephenland, WA 35102",Port Sabrinahaven,Georgia,33115,Cuba,2023-06-25,2025-09-03 05:34:32,34.305155567315644,10267.536646394505,Bronze,Books,False,True
Brenda,Wilson,mjacobs@example.net,733-859-3670,1975-08-03,"988 Houston Centers
Joneshaven, WI 15943",Ashleetown,Oklahoma,97214,Seychelles,2022-06-12,2025-03-09 08:43:30,44.27676229267115,25746.909405773957,Bronze,Electronics,True,True
Charles,Mccarthy,jennifer58@example.net,715-663-8593x4473,1975-03-01,"630 Zachary Curve Apt. 578
Josephburgh, GA 50129",Greenfort,Missouri,81170,Barbados,2024-07-07,2025-04-13 18:41:50,92.82509320010284,15391.669729932493,Silver,Electronics,True,True
Sydney,Hull,umorales@example.org,+1-597-970-6339x49827,1945-05-29,"5071 Miller Island
South Bradleyton, AR 18700",New Margaret,Wyoming,18197,France,2022-08-31,2024-10-25 11:48:42,30.51153607649073,5566.8085509761495,Silver,Automotive,True,True
Luis,Turner,leonardjoseph@example.org,001-644-473-1079x3526,1991-03-17,"2083 Joshua Wells Suite 879
Wrightfurt, GA 75294",West David,Nebraska,51743,Dominica,2025-03-09,2024-10-24 08:11:43,96.1690871478398,38862.996156279245,Bronze,Beauty,True,False
Lisa,Reeves,raymondclark@example.org,(272)891-8106x25752,1972-05-15,"271 Dwayne Locks Apt. 955
Grayport, RI 13781",Georgebury,Montana,30973,Bahrain,2021-09-20,2025-06-04 12:38:19,38.15773755480023,7394.700016431185,Gold,Electronics,True,False
Jennifer,Miles,johnsoncheryl@example.net,8033368686,1951-03-01,"377 Hawkins Underpass
West Samuelbury, GA 12482",Lake Madisonberg,New York,86151,British Virgin Islands,2023-10-29,2025-04-06 22:46:02,75.47435146466586,36136.33719222326,Platinum,Clothing,False,False
Corey,Wallace,robert24@example.net,001-851-396-6780x9063,1974-05-13,"96379 Zimmerman Junction Suite 731
Danielton, PR 30211",West Matthewhaven,Vermont,52986,Jordan,2024-11-25,2025-01-20 12:05:09,10.581680932202387,15976.137872326775,Silver,Food & Beverage,True,True
Sarah,Diaz,middletonholly@example.net,(771)818-8286x50290,1961-10-13,"7110 Sabrina Trafficway
Proctormouth, AR 49337",West Johnstad,Florida,29114,Cayman Islands,2021-04-21,2025-01-15 21:44:54,13.968106813001281,19340.346901553483,Platinum,Automotive,True,False
John,Guerrero,bsmith@example.com,7195160139,1975-11-07,"204 Aaron Gateway
North Michael, PR 73837",Cynthialand,North Dakota,21346,Barbados,2025-02-06,2024-12-04 00:07:45,23.738298896740613,37214.61008455935,Gold,Clothing,False,True
Allen,Williamson,dbrown@example.com,(214)573-3756x419,1986-08-16,"917 Haynes Bridge Apt. 789
South Christopher, TN 15694",Lake Melanie,Ohio,57745,Jersey,2021-10-03,2025-03-06 18:58:41,37.7868272284078,42484.46523168621,Bronze,Sports,True,True
Breanna,Smith,kellierobinson@example.net,905.684.3336,1961-03-18,"8843 Wiley Ranch Apt. 664
South Adam, LA 56654",Danielside,Vermont,98187,Vietnam,2023-12-28,2025-05-03 09:06:18,37.51637749281856,37059.96582822219,Bronze,Home & Garden,False,False
Ashley,Gibson,kevingilbert@example.net,728-597-4991x67456,1956-02-11,"50187 Roberts Radial Suite 679
Woodsborough, AS 19256",Justinland,West Virginia,14009,Lithuania,2023-12-08,2025-01-28 20:31:24,76.0964187770722,46381.49180060325,Gold,Books,False,False
John,Coleman,analewis@example.com,(623)324-6667,1993-10-20,"10804 David Parks Suite 722
West Mariahmouth, MN 37508",South Alejandro,Iowa,27882,United States Minor Outlying Islands,2024-11-14,2024-12-16 11:08:18,4.582947731931532,779.0424212671346,Platinum,Food & Beverage,False,True
William,Clark,matthew71@example.org,(961)511-9005x0987,2007-08-29,"Unit 8465 Box 8244
DPO AP 23143",East Joel,Maine,28498,Turkey,2020-11-22,2025-07-13 13:21:16,21.626059128135154,38869.7267963636,Gold,Home & Garden,True,True
Jonathan,Copeland,christopher02@example.com,806-624-3125,1953-12-10,"0896 Parker Loaf
Joannahaven, PA 59249",South Joshua,Delaware,27291,Ireland,2021-12-06,2025-07-18 07:25:38,30.162128691520792,26317.44843029336,Bronze,Sports,True,True
Bailey,Johnson,rbarrett@example.net,001-366-505-7709,1992-09-24,"370 Jessica Bypass
Brandonbury, AK 44182",North Sonyahaven,Illinois,39456,Tuvalu,2022-10-25,2025-09-01 02:16:06,67.574657277087,48849.515576446116,Gold,Food & Beverage,False,True
Alexis,Bradley,broberts@example.com,(373)361-5267,1953-11-10,"243 David Streets
Shawmouth, AR 60404",New Michelleland,South Carolina,78506,Central African Republic,2023-02-03,2024-12-24 20:18:05,14.530047322787482,24967.600290805593,Bronze,Automotive,False,True
Philip,Mercado,andrea35@example.net,564-840-1478x92946,1977-07-31,"301 Belinda Causeway Apt. 375
West Dennis, WY 99944",Kevinfort,New Mexico,84828,Saudi Arabia,2022-10-18,2025-07-18 15:00:59,9.966387182197519,48916.43091969283,Bronze,Sports,True,False
Scott,Simon,bcarpenter@example.com,202-519-0028,1999-09-10,"Unit 3058 Box 9883
DPO AP 04846",Hillshire,North Dakota,55928,Dominica,2024-06-12,2025-09-10 14:35:29,69.75760949084533,14688.933731445632,Bronze,Automotive,True,True
Ryan,Fox,uhardin@example.com,(787)469-7663x2573,1998-03-10,"11831 Hughes Points
Jacksonside, NH 72827",Danielton,South Dakota,65354,Tajikistan,2022-05-01,2025-02-10 16:30:58,96.23538657761868,33740.71482462396,Bronze,Beauty,False,True
Robert,Morris,john52@example.com,+1-793-756-0556x508,1956-06-04,"515 Castaneda Islands
Dayshire, UT 03292",North Rachel,Colorado,85752,Belgium,2024-09-14,2025-05-08 23:35:04,97.98781090919968,22192.22841394372,Silver,Home & Garden,True,True
Scott,Fernandez,ingramjeffrey@example.net,(920)893-3987,2003-10-30,"4767 Flores Extension
East Edwinchester, DC 74420",Perezberg,Maryland,12569,Isle of Man,2022-03-19,2025-06-02 02:31:59,32.91250886386737,23640.66827320236,Silver,Automotive,True,True
Jason,Smith,wmills@example.org,001-208-399-9475x57952,1980-03-25,"8861 Alyssa Parkways Apt. 297
Ericahaven, OR 30369",Harrisbury,Delaware,18100,Myanmar,2020-11-28,2025-06-20 07:57:08,94.44481890406549,50201.191625559964,Silver,Beauty,True,True
William,Roberts,amyray@example.com,+1-257-364-4836x2998,1993-03-20,"USS Miller
FPO AE 77952",North Christinaton,New York,07021,Bolivia,2024-02-06,2024-12-24 15:12:52,43.775146934697354,5403.878606903422,Silver,Books,False,True
Karen,Bell,sarahlucas@example.net,5845725330,1964-11-04,"896 Tyler Dale
Westshire, MT 44435",North Kimberly,New Hampshire,16694,Cayman Islands,2022-05-30,2025-09-01 10:02:32,41.475239055051105,11907.572638791968,Gold,Sports,False,True
Jake,Anthony,reevesmichael@example.org,957.263.9967,1984-08-17,"Unit 8445 Box 8742
DPO AE 41784",Port Joseph,Tennessee,72028,Tokelau,2023-08-28,2025-05-21 20:05:00,77.12801266841635,48122.512999798324,Silver,Beauty,False,True
Jimmy,Page,idunn@example.com,5476440905,1962-10-06,"638 David Road
Goodville, TX 61306",Collinsmouth,Alabama,23444,South Georgia and the South Sandwich Islands,2024-06-27,2025-03-04 11:06:29,75.67739192416141,20050.62430978844,Platinum,Beauty,True,False
Joseph,Hampton,jennifer82@example.net,(481)983-8401x81577,1965-07-10,"PSC 5297, Box 2624
APO AP 29419",Patriciaside,Louisiana,09653,Zambia,2025-01-29,2025-04-10 16:56:59,34.30217826749255,13724.984813266397,Silver,Clothing,True,True
Sandra,Houston,richard09@example.org,923-574-9259x9765,2004-10-09,"83700 Martha Passage Suite 934
Hugheschester, RI 41972",West Miaton,Rhode Island,00774,Myanmar,2025-09-01,2025-06-20 03:32:15,90.30429246176715,22264.41631408269,Bronze,Books,True,True
Gregory,Pierce,santosamber@example.net,768.455.2233x05022,2002-01-09,"61681 Taylor Brook Suite 379
North Christina, WA 54704",East Christopher,Arizona,92594,Hong Kong,2022-03-01,2025-03-20 14:40:32,76.60619007610877,27705.569145999278,Gold,Home & Garden,True,True
Patricia,Stanley,gblackwell@example.com,(873)942-2705x19253,1948-10-04,"4724 Michael Drive
Davisville, NE 31776",Lake Maureenhaven,Minnesota,64512,Palestinian Territory,2022-11-30,2025-08-01 19:55:18,52.47394901648197,12636.06746743648,Silver,Books,False,False
Kimberly,Bradley,joshua35@example.org,001-219-363-6688,1956-09-30,"5260 Conrad Drive Suite 879
Normanville, NE 39343",Juarezburgh,Alabama,44063,Congo,2023-05-28,2024-11-21 07:41:39,80.29806729312645,29588.647096586155,Gold,Electronics,True,True
Matthew,Wall,jennifersmith@example.com,(556)976-0053,1971-05-08,"672 Brock Bypass
West Cameronchester, NM 22734",South Linda,Wyoming,64091,Haiti,2021-05-12,2025-06-20 00:31:47,64.50560422717375,26344.222964101977,Gold,Clothing,False,False
Kirk,Williams,gomezcory@example.org,(508)227-4526,1967-02-09,"350 Javier Estate
South James, MS 63645",Veronicamouth,Arkansas,41747,Romania,2023-02-24,2025-04-04 16:46:44,67.68477276149888,1491.3087458601876,Bronze,Electronics,True,False
Danielle,Reeves,pporter@example.net,603-217-4787x14190,1947-11-03,"629 Mitchell Street Suite 031
New Lauraborough, FM 91333",Claireberg,Michigan,88228,Algeria,2022-06-14,2025-01-16 04:44:58,35.66561777621586,41941.37573722202,Platinum,Beauty,True,False
Nichole,Dominguez,beth96@example.net,(357)477-5728x267,1955-04-18,"781 Carolyn Keys Apt. 944
South Jason, PW 47467",New Johnfort,Nevada,43379,Kyrgyz Republic,2024-07-31,2025-03-24 19:51:04,15.361855005510046,16525.680051463147,Bronze,Beauty,False,False
Kristi,Martinez,gutierrezemily@example.org,(597)620-0433,1955-04-14,"0825 Quinn Inlet Suite 007
East Vickihaven, ND 26735",Waynefort,Virginia,73907,Benin,2023-10-13,2025-07-11 13:27:54,69.05429750562698,18285.80494902982,Bronze,Books,True,True
Tonya,Carroll,tonya96@example.org,(302)691-2665,1950-10-26,"2659 Brooks Island
South Scott, MI 92941",Jamiestad,North Dakota,81384,Nigeria,2023-06-20,2024-09-21 06:51:51,92.91091054806894,29190.260131330782,Silver,Beauty,False,False
Vanessa,Powell,seanbaker@example.org,619-930-8009,1988-05-23,"97422 Murray Rapids Suite 524
West Shawnstad, OK 17974",Lake Rebecca,Connecticut,50841,Andorra,2025-08-24,2025-05-18 22:43:20,35.409310144563754,15994.672449639591,Platinum,Automotive,False,True
Jeremy,Pena,jesse35@example.org,001-554-782-3924,1969-12-07,"978 Shawn Squares
West Maryport, DC 23539",Youngton,West Virginia,66715,Ecuador,2021-05-05,2024-11-13 04:00:26,88.37122418340883,44842.87026213649,Gold,Beauty,False,True
Jeanne,Cooper,kbean@example.org,(576)491-3042x689,1960-09-19,"21673 Rocha Hollow
South Lauraburgh, NJ 95420",Port Krista,Alaska,58245,Pakistan,2023-10-08,2025-02-23 03:30:35,81.26389589690422,8232.47283950146,Silver,Sports,True,False
Francisco,Ruiz,denise11@example.net,4403598602,1977-06-05,"1725 Garcia Mews
Lake Jeffrey, NH 29247",East Erinport,Alabama,65227,Slovakia (Slovak Republic),2022-08-27,2024-09-28 09:50:36,20.126128989864643,2083.1240786102776,Platinum,Electronics,True,False
Stephanie,Miller,monicamccall@example.org,+1-683-238-8362x9591,1997-10-28,"0834 Hinton Mills
New Ashleytown, FM 29727",Keithmouth,Missouri,13681,Ghana,2021-08-31,2025-08-08 01:19:34,4.164638324686712,31116.292150857393,Silver,Sports,False,False
James,Watts,jennifer06@example.org,(391)566-8112x3724,1968-03-15,"PSC 2700, Box 0485
APO AP 11177",New Williamchester,Louisiana,54554,Cocos (Keeling) Islands,2021-04-03,2025-02-26 18:29:00,61.70771786704406,10021.047332114646,Platinum,Books,True,True
Luke,Carpenter,sharonmendoza@example.com,+1-227-203-6996,1990-04-04,"0458 Cobb Roads Apt. 019
Riveraborough, MN 00966",Nicholastown,Massachusetts,74422,Togo,2022-02-01,2025-06-30 17:19:50,47.915708268265874,38622.78310915779,Silver,Clothing,False,False
Cynthia,Morrow,ocunningham@example.net,+1-468-889-4258x3453,1952-03-18,"441 Andrea Fords Suite 911
North Tara, IN 10768",East Wendyberg,Washington,07537,Canada,2024-10-08,2025-03-05 19:40:59,33.51476237829295,12528.174086018651,Silver,Beauty,True,True
Aaron,Hodge,hchapman@example.com,613-738-2044,1981-02-26,"31534 Simmons Mews
North Jonathanburgh, MT 46031",West Karenchester,Illinois,97234,Puerto Rico,2022-12-18,2025-04-06 05:25:30,49.91859689427531,12996.398104222631,Bronze,Clothing,True,False
Jeffrey,Rodriguez,jwright@example.org,(307)496-2554x5824,1987-11-09,"004 Johnny Oval Apt. 728
North Stevenland, MH 80977",Rhondabury,Virginia,73886,Iran,2024-08-19,2025-02-20 08:59:33,17.268535865434547,25192.760680144173,Silver,Clothing,True,True
Jesse,Mendoza,wisemichael@example.net,(458)323-6111,2005-07-13,"46746 Washington Forks Apt. 017
Powersville, ND 71453",West Kevin,Alaska,54239,Botswana,2024-05-14,2024-10-08 02:33:32,57.63479505460883,13456.265781603024,Platinum,Beauty,True,True
Aaron,Washington,klopez@example.com,5047822934,1980-09-24,"24130 Emily Inlet Apt. 681
East William, GU 11446",Lake Tina,Nevada,81961,American Samoa,2024-11-30,2025-06-22 11:08:26,96.63773891788172,25054.687533084194,Platinum,Home & Garden,True,False
Christopher,Andrews,christian26@example.com,+1-365-441-9911x87955,1954-12-02,"0154 Miguel Divide Suite 714
New Teresa, KY 21417",Lake Sharonchester,Kentucky,02406,El Salvador,2022-04-11,2024-12-26 21:03:15,77.12941534045079,43026.66938006214,Platinum,Home & Garden,False,False
Eric,Williams,lpage@example.com,733-945-6308,2002-09-16,"867 Solis Harbor Apt. 816
Paulville, OH 20424",South Justinside,North Dakota,04790,North Macedonia,2022-06-22,2024-10-09 04:47:02,50.483416328443205,10831.769104497958,Bronze,Clothing,False,False
Susan,Long,jwalton@example.com,301.791.7132,1952-02-03,"799 Nicolas Hills Apt. 275
Jaredville, MP 94973",Tammyshire,Arizona,17859,Italy,2025-08-09,2025-01-16 20:10:32,96.05625070849406,2865.46784246176,Platinum,Clothing,False,True
Adam,Knight,kimberly31@example.org,(273)566-1091,1967-05-14,"221 Lopez Route Apt. 984
New Jacobburgh, MH 09998",Port Carolburgh,Pennsylvania,30009,Cote d'Ivoire,2024-04-14,2024-09-17 08:58:57,13.171578350674567,42777.756687707006,Bronze,Books,False,True
Erin,Price,murrayanthony@example.org,001-366-993-1644,1965-06-11,"0094 Little Vista
Allenview, WV 09774",Dennisberg,Delaware,70936,Bahamas,2024-01-29,2024-09-22 01:40:02,68.71132009842299,1841.879828123117,Gold,Clothing,False,False
Brittney,Tucker,tiffanyrogers@example.com,+1-869-880-1897x19840,1961-01-29,"889 Patel Corners Suite 072
Stephanieburgh, MH 31170",Prestonview,Delaware,13491,Mauritania,2023-09-04,2024-11-11 22:49:28,9.112431872466075,30135.150316781324,Bronze,Clothing,True,True
Christina,Hill,robertoyoder@example.org,001-935-748-5944x7865,1986-01-12,"07565 Carlos Motorway Apt. 681
North Mariomouth, CT 96117",East Samantha,South Carolina,04932,Costa Rica,2025-03-03,2025-03-08 00:10:32,93.56535193817298,29303.77035394016,Gold,Automotive,True,False
Jesus,Davis,traci35@example.net,856.893.0218x69494,1962-12-11,"8958 Barnes Oval Suite 024
Davischester, IN 46902",Wagnerstad,Colorado,62716,Guyana,2022-02-08,2025-08-02 22:42:10,34.265158446658845,7133.261530836761,Gold,Sports,False,True
Michelle,Jones,kristin65@example.net,458-984-3371x02026,1991-02-17,"4411 Robert Pike Suite 475
Port Ryanchester, GU 85629",Lake Elizabethview,Colorado,11105,United States Minor Outlying Islands,2022-06-26,2025-01-11 22:53:22,35.93152764888744,3711.7385079229625,Bronze,Sports,True,True
Savannah,Clark,barbaraaguilar@example.org,774.712.6856,1966-01-15,"Unit 9717 Box 5408
DPO AP 29796",Lambberg,Georgia,99338,Honduras,2022-06-17,2025-01-05 09:13:56,83.65076019043539,11880.235925712432,Platinum,Home & Garden,False,False
Jacqueline,Smith,arnoldalexis@example.com,612.491.8050,2007-04-09,"215 Savage Rapids
North Patriciaborough, UT 83654",Johnsonmouth,Rhode Island,74365,Liberia,2024-01-24,2025-04-06 13:04:58,50.75943033661742,12501.899187176015,Silver,Automotive,False,True
Ana,Oconnor,michael40@example.org,+1-341-855-5207,1971-09-13,"299 Michael Ranch
East Ronnieside, AL 23060",Lake Matthew,Colorado,61996,San Marino,2025-03-12,2025-02-06 20:58:14,28.742899885501032,31420.089830693418,Bronze,Automotive,True,True
Douglas,Young,adamsamanda@example.org,534-328-5920,1949-03-02,"8830 Sean Alley Suite 476
Jamesfort, RI 68607",Jonesside,Mississippi,25218,Cambodia,2022-05-15,2025-04-18 08:37:43,94.92519536397917,29923.262381530545,Platinum,Automotive,False,True
Edgar,King,sarahrussell@example.net,(353)498-2702x73833,2002-04-23,"4845 Johnson Mall
North Belinda, DC 54939",West Scottland,Vermont,64573,Mauritania,2021-05-12,2025-03-02 04:01:57,9.47139120124764,20926.58246375132,Bronze,Food & Beverage,False,True
Brandon,Ramirez,josephrodriguez@example.org,625-616-2624x4477,1991-06-27,"5630 Downs Knolls
Jonesside, TN 68597",Kyleside,Florida,20720,Jamaica,2023-01-15,2025-01-30 18:00:54,99.04263048493516,5573.726027704504,Bronze,Beauty,False,False
